Src_Player_Id,Signup_Date,acquisition_channel,src_advertiser_id,Gender,Date_Of_Birth,Internal_Player_YN
18540507,12/27/2020 10:40,NA,999999,M ,6/16/1975 0:00,N 
19401840,3/6/2021 10:09,NA,999999,M ,5/14/1983 0:00,N 
18726114,1/11/2021 1:41,NA,999999,M ,2/10/1987 0:00,N 
20374736,5/30/2021 14:32,NA,999999,M ,6/8/1985 0:00,N 
18829566,1/20/2021 18:12,NA,999999,M ,12/15/1954 0:00,N 
18653705,1/5/2021 12:13,NA,999999,M ,8/2/1975 0:00,N 
18526626,12/26/2020 9:30,NA,999999,M ,2/4/1998 0:00,N 
20784256,7/8/2021 19:45,NA,999999,M ,6/22/1993 0:00,N 
19449009,3/10/2021 7:47,NA,999999,M ,11/6/1973 0:00,N 
20272030,5/19/2021 19:13,NA,999999,M ,5/21/2002 0:00,N 
20809643,7/11/2021 13:15,NA,999999,M ,5/6/2001 0:00,N 
18960709,1/31/2021 14:29,NA,999999,M ,12/27/1998 0:00,N 
19678444,3/28/2021 19:39,NA,999999,M ,10/13/1969 0:00,N 
20609486,6/22/2021 16:27,NA,999999,M ,4/22/1998 0:00,N 
19976107,4/21/2021 11:10,NA,999999,M ,5/4/2000 0:00,N 
18564637,12/29/2020 7:47,NA,999999,M ,5/26/1978 0:00,N 
19528243,3/16/2021 8:22,NA,999999,M ,2/5/1971 0:00,N 
20394085,6/1/2021 21:20,NA,999999,M ,4/21/1972 0:00,N 
19840812,4/10/2021 12:49,NA,999999,M ,9/15/1989 0:00,N 
20020796,4/25/2021 10:12,NA,999999,M ,10/10/1997 0:00,N 
19925054,4/16/2021 18:10,NA,999999,M ,12/16/1991 0:00,N 
18814942,1/19/2021 10:38,NA,999999,M ,3/14/2000 0:00,N 
20304937,5/23/2021 9:57,NA,999999,M ,7/7/2002 0:00,N 
19606478,3/22/2021 13:33,NA,999999,M ,11/13/1991 0:00,N 
20034565,4/26/2021 15:54,NA,999999,M ,8/28/1999 0:00,N 
20414114,6/4/2021 9:22,NA,999999,M ,12/4/1976 0:00,N 
19256562,2/22/2021 19:55,NA,999999,M ,4/24/1990 0:00,N 
20119004,5/4/2021 13:53,NA,999999,M ,5/29/1994 0:00,N 
20278551,5/20/2021 15:04,NA,999999,M ,12/24/1996 0:00,N 
19439399,3/9/2021 12:20,NA,999999,M ,7/23/1937 0:00,N 
20114832,5/3/2021 22:51,NA,999999,M ,6/4/1994 0:00,N 
20565579,6/18/2021 19:03,NA,999999,M ,7/8/2001 0:00,N 
19036455,2/6/2021 23:16,NA,999999,M ,8/15/1995 0:00,N 
19530119,3/16/2021 12:21,NA,999999,M ,4/5/1992 0:00,N 
20757920,7/6/2021 7:34,NA,999999,M ,9/15/1969 0:00,N 
20043596,4/27/2021 11:50,NA,999999,M ,8/11/2000 0:00,N 
20501062,6/13/2021 14:11,NA,999999,M ,10/25/1954 0:00,N 
20372298,5/30/2021 7:11,NA,999999,M ,4/12/1986 0:00,N 
19495629,3/13/2021 16:32,NA,999999,M ,8/19/1999 0:00,N 
19516572,3/15/2021 9:24,NA,999999,M ,6/6/1998 0:00,N 
19748840,4/3/2021 17:05,NA,999999,M ,12/26/1975 0:00,N 
18704491,1/9/2021 12:29,NA,999999,M ,5/18/1997 0:00,N 
20164168,5/8/2021 22:01,NA,999999,M ,12/25/1991 0:00,N 
20458851,6/9/2021 14:35,NA,999999,M ,8/21/2001 0:00,N 
20807280,7/11/2021 7:52,NA,999999,M ,7/21/1991 0:00,N 
18915082,1/27/2021 19:35,NA,999999,M ,8/24/2002 0:00,N 
19056349,2/8/2021 16:10,NA,999999,M ,5/26/2002 0:00,N 
19180677,2/17/2021 12:47,NA,999999,M ,8/5/1975 0:00,N 
18742770,1/12/2021 16:44,NA,999999,M ,10/4/1974 0:00,N 
19484896,3/12/2021 20:06,NA,999999,M ,2/18/2003 0:00,N 
18541310,12/27/2020 11:58,NA,999999,M ,2/14/1988 0:00,N 
18620205,1/2/2021 17:19,NA,999999,M ,9/4/2002 0:00,N 
19537021,3/16/2021 22:01,NA,999999,M ,8/28/2000 0:00,N 
19721019,4/1/2021 14:04,NA,999999,M ,9/19/1988 0:00,N 
19104217,2/12/2021 11:46,NA,999999,M ,4/16/1989 0:00,N 
20688289,6/29/2021 14:07,NA,999999,M ,11/2/2000 0:00,N 
18731454,1/11/2021 16:17,NA,999999,M ,1/16/1998 0:00,N 
20796194,7/10/2021 0:37,NA,999999,M ,7/1/2001 0:00,N 
18703602,1/9/2021 10:42,NA,999999,M ,5/30/1988 0:00,N 
20210782,5/13/2021 21:07,NA,999999,M ,9/29/1957 0:00,N 
20502524,6/13/2021 16:17,NA,999999,M ,5/12/1975 0:00,N 
20784380,7/8/2021 19:59,NA,999999,M ,2/23/1996 0:00,N 
20067286,4/29/2021 15:22,NA,999999,M ,6/2/2000 0:00,N 
19709769,3/31/2021 14:29,NA,999999,M ,6/11/1979 0:00,N 
19843675,4/10/2021 15:57,NA,999999,M ,3/1/1978 0:00,N 
18832092,1/20/2021 22:00,NA,999999,M ,3/26/1987 0:00,N 
19174434,2/16/2021 22:05,NA,999999,M ,10/8/1986 0:00,N 
19736290,4/2/2021 17:14,NA,999999,M ,4/15/1981 0:00,N 
20479597,6/11/2021 16:40,NA,999999,M ,2/26/2002 0:00,N 
20375808,5/30/2021 16:50,NA,999999,M ,7/11/1974 0:00,N 
19601080,3/21/2021 22:10,NA,999999,M ,8/19/1976 0:00,N 
20574936,6/19/2021 15:02,NA,999999,M ,10/25/1976 0:00,N 
19245455,2/21/2021 21:13,NA,999999,M ,6/10/2002 0:00,N 
19601950,3/21/2021 23:31,NA,999999,M ,4/15/1997 0:00,N 
20265298,5/18/2021 23:36,NA,999999,M ,12/4/2000 0:00,N 
19894014,4/14/2021 6:19,NA,999999,M ,4/14/2003 0:00,N 
20472192,6/10/2021 22:00,NA,999999,M ,5/14/2001 0:00,N 
18956252,1/31/2021 3:02,NA,999999,M ,9/25/1996 0:00,N 
18900075,1/26/2021 14:30,NA,999999,M ,3/28/1994 0:00,N 
20804417,7/10/2021 22:04,NA,999999,M ,3/4/1978 0:00,N 
18616238,1/2/2021 11:58,NA,999999,M ,7/20/1980 0:00,N 
20491774,6/12/2021 17:26,NA,999999,M ,2/11/1988 0:00,N 
19437638,3/9/2021 8:33,NA,999999,M ,11/22/2001 0:00,N 
19970742,4/20/2021 20:09,NA,999999,M ,10/20/1998 0:00,N 
20133902,5/5/2021 21:30,NA,999999,M ,8/17/1970 0:00,N 
20156284,5/8/2021 5:21,NA,999999,M ,5/2/2003 0:00,N 
20621002,6/23/2021 18:24,NA,999999,M ,6/2/1961 0:00,N 
20782676,7/8/2021 16:47,NA,999999,M ,3/23/2002 0:00,N 
19342185,3/1/2021 13:45,NA,999999,M ,3/15/2001 0:00,N 
19629381,3/24/2021 15:40,NA,999999,M ,10/10/1985 0:00,N 
20627038,6/24/2021 10:14,NA,999999,M ,1/14/1981 0:00,N 
18839289,1/21/2021 17:27,NA,999999,M ,6/11/1999 0:00,N 
19002543,2/4/2021 8:59,NA,999999,M ,3/31/2001 0:00,N 
20163460,5/8/2021 20:57,NA,999999,M ,2/21/1983 0:00,N 
20145676,5/7/2021 7:52,NA,999999,M ,3/15/2002 0:00,N 
18908055,1/27/2021 4:40,NA,999999,M ,12/4/1968 0:00,N 
20127985,5/5/2021 11:35,NA,999999,M ,7/31/1988 0:00,N 
20021086,4/25/2021 10:51,NA,999999,M ,7/20/2002 0:00,N 
19603938,3/22/2021 8:16,NA,999999,M ,11/14/2002 0:00,N 
20591171,6/20/2021 22:08,NA,999999,M ,1/14/1985 0:00,N 
20812184,7/11/2021 17:34,NA,999999,M ,7/6/1996 0:00,N 
20293988,5/22/2021 3:59,NA,999999,M ,1/10/1996 0:00,N 
19070769,2/9/2021 19:08,NA,999999,M ,7/18/1990 0:00,N 
20021274,4/25/2021 11:13,NA,999999,M ,4/25/2000 0:00,N 
20208580,5/13/2021 17:45,NA,999999,M ,11/22/1997 0:00,N 
18818097,1/19/2021 16:07,NA,999999,M ,10/13/1999 0:00,N 
20360542,5/28/2021 21:31,NA,999999,M ,4/4/1996 0:00,N 
19193199,2/18/2021 10:22,NA,999999,M ,9/15/2002 0:00,N 
19451906,3/10/2021 13:22,NA,999999,M ,6/10/2002 0:00,N 
19530833,3/16/2021 13:33,NA,999999,M ,7/23/2001 0:00,N 
20701987,6/30/2021 20:09,NA,999999,M ,9/16/1979 0:00,N 
20587974,6/20/2021 17:05,NA,999999,M ,3/28/2001 0:00,N 
20763137,7/6/2021 18:19,NA,999999,M ,2/15/1968 0:00,N 
19418063,3/7/2021 14:40,NA,999999,M ,5/14/1977 0:00,N 
20052029,4/28/2021 5:02,NA,999999,M ,9/10/1944 0:00,N 
19008698,2/4/2021 19:13,NA,999999,M ,8/27/1987 0:00,N 
19166835,2/16/2021 13:31,NA,999999,M ,9/30/1992 0:00,N 
18945479,1/30/2021 11:09,NA,999999,M ,3/6/2001 0:00,N 
19698111,3/30/2021 16:07,NA,999999,M ,10/5/2002 0:00,N 
20214016,5/14/2021 4:34,NA,999999,M ,6/3/1980 0:00,N 
18540446,12/27/2020 10:34,NA,999999,M ,7/1/1948 0:00,N 
19043008,2/7/2021 14:54,NA,999999,M ,9/30/2001 0:00,N 
20700518,6/30/2021 17:54,NA,999999,M ,9/11/1986 0:00,N 
19344910,3/1/2021 17:40,NA,999999,M ,3/3/1997 0:00,N 
19975335,4/21/2021 9:39,NA,999999,M ,8/9/1985 0:00,N 
19896502,4/14/2021 12:12,NA,999999,M ,4/15/2002 0:00,N 
20781402,7/8/2021 14:02,NA,999999,M ,6/18/2003 0:00,N 
19510025,3/14/2021 18:15,NA,999999,M ,9/9/1985 0:00,N 
18574598,12/29/2020 22:35,NA,999999,M ,2/9/2001 0:00,N 
19687036,3/29/2021 16:22,NA,999999,M ,10/9/2000 0:00,N 
19491280,3/13/2021 9:45,NA,999999,M ,4/1/1969 0:00,N 
19390829,3/5/2021 14:35,NA,999999,M ,1/26/2003 0:00,N 
20044906,4/27/2021 14:08,NA,999999,M ,7/15/2001 0:00,N 
20180687,5/10/2021 18:40,NA,999999,M ,7/20/1976 0:00,N 
20263372,5/18/2021 19:33,NA,999999,M ,3/26/1991 0:00,N 
19797602,4/7/2021 15:42,NA,999999,M ,7/10/1981 0:00,N 
20648106,6/26/2021 9:25,NA,999999,M ,7/28/1998 0:00,N 
20819678,7/12/2021 12:35,NA,999999,M ,1/5/1976 0:00,N 
18943445,1/30/2021 5:04,NA,999999,M ,12/29/1989 0:00,N 
20562915,6/18/2021 15:29,NA,999999,M ,11/3/1985 0:00,N 
19552676,3/18/2021 7:55,NA,999999,M ,3/25/2002 0:00,N 
18841377,1/21/2021 20:18,NA,999999,M ,5/22/2000 0:00,N 
19535814,3/16/2021 20:26,NA,999999,M ,9/12/2002 0:00,N 
18878574,1/24/2021 14:59,NA,999999,M ,9/3/1998 0:00,N 
18555656,12/28/2020 14:27,NA,999999,M ,5/17/1993 0:00,N 
20792224,7/9/2021 17:18,NA,999999,M ,12/14/1980 0:00,N 
19002575,2/4/2021 9:07,NA,999999,M ,7/8/1990 0:00,N 
20671343,6/27/2021 20:06,NA,999999,M ,10/20/2002 0:00,N 
19084343,2/10/2021 20:27,NA,999999,M ,7/27/1963 0:00,N 
19744796,4/3/2021 10:50,NA,999999,M ,5/26/1969 0:00,N 
20584068,6/20/2021 10:09,NA,999999,M ,9/28/1988 0:00,N 
20435327,6/6/2021 17:25,NA,999999,M ,6/5/1997 0:00,N 
18845285,1/22/2021 5:29,NA,999999,M ,4/13/1977 0:00,N 
19855686,4/11/2021 10:43,NA,999999,M ,3/2/1999 0:00,N 
20594017,6/21/2021 9:20,NA,999999,M ,3/2/1970 0:00,N 
20660677,6/26/2021 19:58,NA,999999,M ,8/10/1972 0:00,N 
20309801,5/23/2021 19:56,NA,999999,M ,10/10/1997 0:00,N 
20374871,5/30/2021 14:49,NA,999999,M ,11/3/1999 0:00,N 
20797502,7/10/2021 6:02,NA,999999,M ,5/27/1994 0:00,N 
19682560,3/29/2021 8:39,NA,999999,M ,3/23/2002 0:00,N 
20668009,6/27/2021 14:36,NA,999999,M ,5/7/1999 0:00,N 
19263955,2/23/2021 13:29,NA,999999,M ,5/5/1990 0:00,N 
19976769,4/21/2021 12:28,NA,999999,M ,1/24/1998 0:00,N 
20738396,7/4/2021 4:20,NA,999999,M ,9/19/1969 0:00,N 
20482136,6/11/2021 19:56,NA,999999,M ,10/27/1997 0:00,N 
19596684,3/21/2021 17:00,NA,999999,M ,12/1/1988 0:00,N 
19041558,2/7/2021 12:48,NA,999999,M ,4/6/1957 0:00,N 
19330710,2/28/2021 14:32,NA,999999,M ,1/27/1985 0:00,N 
20024202,4/25/2021 16:20,NA,999999,M ,6/5/1990 0:00,N 
18862963,1/23/2021 9:02,NA,999999,M ,11/6/1975 0:00,N 
19566948,3/19/2021 9:08,NA,999999,M ,4/25/1996 0:00,N 
19067288,2/9/2021 14:23,NA,999999,M ,8/2/1998 0:00,N 
19807734,4/8/2021 8:37,NA,999999,M ,4/2/2001 0:00,N 
20711075,7/1/2021 19:08,NA,999999,M ,2/12/1973 0:00,N 
19870298,4/12/2021 10:48,NA,999999,M ,6/28/1996 0:00,N 
20591116,6/20/2021 22:01,NA,999999,M ,2/16/1997 0:00,N 
19500167,3/13/2021 22:09,NA,999999,M ,10/23/1996 0:00,N 
20382270,5/31/2021 13:26,NA,999999,M ,6/13/1999 0:00,N 
18949889,1/30/2021 17:30,NA,999999,M ,12/3/1999 0:00,N 
20665677,6/27/2021 9:46,NA,999999,M ,10/23/1998 0:00,N 
19632604,3/24/2021 19:59,NA,999999,M ,9/28/1998 0:00,N 
19869612,4/12/2021 9:18,NA,999999,M ,1/23/2002 0:00,N 
20761597,7/6/2021 16:03,NA,999999,M ,11/24/1979 0:00,N 
20593429,6/21/2021 7:25,NA,999999,M ,5/19/1986 0:00,N 
19801587,4/7/2021 20:01,NA,999999,M ,12/29/1972 0:00,N 
20024276,4/25/2021 16:27,NA,999999,M ,7/20/1984 0:00,N 
18749368,1/13/2021 9:27,NA,999999,M ,4/22/1977 0:00,N 
20074396,4/30/2021 4:17,NA,999999,M ,2/24/2002 0:00,N 
20244168,5/16/2021 17:44,NA,999999,M ,8/17/1989 0:00,N 
19434951,3/8/2021 22:41,NA,999999,M ,9/12/1999 0:00,N 
20671254,6/27/2021 19:59,NA,999999,M ,10/30/1979 0:00,N 
18814704,1/19/2021 9:59,NA,999999,M ,1/14/2003 0:00,N 
19097648,2/11/2021 20:25,NA,999999,M ,1/24/1975 0:00,N 
20551702,6/17/2021 19:42,NA,999999,M ,5/1/2002 0:00,N 
20423828,6/5/2021 11:07,NA,999999,M ,6/16/1984 0:00,N 
19606581,3/22/2021 13:45,NA,999999,M ,4/19/1990 0:00,N 
19647213,3/26/2021 0:48,NA,999999,M ,10/1/2000 0:00,N 
20060348,4/28/2021 20:51,NA,999999,M ,5/3/1981 0:00,N 
18945325,1/30/2021 10:51,NA,999999,M ,1/17/1990 0:00,N 
19897016,4/14/2021 13:03,NA,999999,M ,2/10/1995 0:00,N 
18600462,1/1/2021 2:49,NA,999999,M ,11/29/2002 0:00,N 
19215106,2/19/2021 20:53,NA,999999,M ,5/28/1989 0:00,N 
19503377,3/14/2021 7:15,NA,999999,M ,12/25/1986 0:00,N 
19480451,3/12/2021 14:20,NA,999999,M ,12/18/2002 0:00,N 
18592554,12/31/2020 13:35,NA,999999,M ,3/8/1960 0:00,N 
19017237,2/5/2021 15:01,NA,999999,M ,3/7/2000 0:00,N 
20275490,5/20/2021 5:16,NA,999999,M ,5/9/2003 0:00,N 
19145466,2/14/2021 18:30,NA,999999,M ,9/9/1989 0:00,N 
19600421,3/21/2021 21:24,NA,999999,M ,4/26/1996 0:00,N 
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
